7.069148	2	4	5	1	0	0	4012	111	110	14480	116500	11000	1448	536	316000	40000	90	0	0	0	0	0
8.010264	2	5	5	1	0	0	4956	112	110	14480	117000	11000	1448	536	316000	40000	90	0	0	0	0	0
9.106546	2	6	5	1	0	0	6052	112	110	14480	120500	16000	1448	536	320000	40000	90	0	0	0	0	0
10.046267	2	7	5	1	0	0	6992	112	110	14480	121500	16000	1448	536	320000	40000	90	0	0	0	0	0
11.142408	2	8	5	1	0	0	8088	112	110	14480	121500	16000	1448	536	320000	40000	90	0	0	0	0	0
12.082124	2	9	5	1	0	0	9028	112	110	14480	121500	16000	1448	536	320000	40000	90	0	0	0	0	0
13.022565	2	10	5	1	0	0	9968	113	110	14480	121500	16000	1448	536	320000	40000	113	0	0	0	0	0
14.118533	2	11	5	1	0	0	11064	113	110	14480	121500	16000	1448	536	320000	40000	113	0	0	0	0	0
15.057746	2	12	5	1	0	0	12000	113	110	14480	121000	14000	1448	536	320000	40000	113	0	0	0	0	0
16.006112	2	13	5	1	0	12	12952	113	110	14480	121500	14000	1448	536	320000	40000	113	0	0	0	0	0
17.094083	2	14	5	1	0	4	14040	114	110	14480	122000	15000	1448	536	320000	40000	114	0	0	0	0	0
18.033407	2	15	5	1	0	0	14976	114	110	14480	121500	16000	1448	536	320000	40000	114	0	0	0	0	0
19.129283	2	16	5	1	0	0	16072	114	110	14480	121500	16000	1448	536	320000	40000	114	0	0	0	0	0
20.068393	2	17	5	1	0	0	17012	114	110	14480	121500	16000	1448	536	320000	40000	114	0	0	0	0	0
21.007940	2	18	5	1	0	0	17952	114	110	14480	121500	16000	1448	536	320000	40000	114	0	0	0	0	0
22.104894	2	19	5	1	0	0	19048	115	110	14480	121500	16000	1448	536	320000	40000	115	0	0	0	0	0
23.044195	2	20	5	1	0	0	19988	115	110	14480	121500	16000	1448	536	320000	40000	115	0	0	0	0	0
24.140170	2	21	5	1	0	0	21084	115	110	14480	121500	16000	1448	536	320000	40000	115	0	0	0	0	0
25.079471	2	22	5	1	0	0	22024	115	110	14480	121500	15000	1448	536	320000	40000	115	0	0	0	0	0
26.020091	2	23	5	1	0	0	22964	116	110	14480	121500	17000	1448	536	320000	40000	116	0	0	0	0	0
27.115781	2	24	5	1	0	0	24060	116	110	14480	121500	16000	1448	536	320000	40000	116	0	0	0	0	0
28.055253	2	25	5	1	0	0	25000	116	110	14480	121500	17000	1448	536	320000	40000	116	0	0	0	0	0
29.151030	2	26	5	1	0	0	26096	116	110	14480	121500	17000	1448	536	320000	40000	116	0	0	0	0	0
30.090271	2	27	5	1	0	0	27036	116	110	14480	122000	17000	1448	536	320000	40000	116	0	0	0	0	0
31.030742	2	28	5	1	0	0	27976	117	110	14480	121500	17000	1448	536	320000	40000	117	0	0	0	0	0
32.126729	2	29	5	1	0	0	29072	117	110	14480	121500	16000	1448	536	320000	40000	117	0	0	0	0	0
33.066024	2	30	5	1	0	0	30008	117	110	14480	121500	15000	1448	536	320000	40000	117	0	0	0	0	0
34.005330	2	31	5	1	0	0	30948	117	110	14480	121500	16000	1448	536	320000	40000	117	0	0	0	0	0
35.102373	2	32	5	1	0	0	32048	118	110	14480	122000	17000	1448	536	320000	40000	118	0	0	0	0	0
36.041553	2	33	5	1	0	0	32984	118	110	14480	121500	16000	1448	536	320000	40000	118	0	0	0	0	0
37.137458	2	34	5	1	0	0	34080	118	110	14480	121500	16000	1448	536	320000	40000	118	0	0	0	0	0
38.076890	2	35	5	1	0	0	35020	118	110	14480	121500	16000	1448	536	320000	40000	118	0	0	0	0	0
39.016136	2	36	5	1	0	0	35960	118	110	14480	121500	16000	1448	536	320000	40000	118	0	0	0	0	0
40.113204	2	37	5	1	0	0	37056	119	110	14480	121500	16000	1448	536	320000	40000	119	0	0	0	0	0
41.052421	2	38	5	1	0	0	37996	119	110	14480	122000	16000	1448	536	320000	40000	119	0	0	0	0	0
42.148417	2	39	5	1	0	0	39092	119	110	14480	122000	16000	1448	536	320000	40000	119	0	0	0	0	0
43.087540	2	40	5	1	0	0	40032	119	110	14480	121500	16000	1448	536	320000	40000	119	0	0	0	0	0
44.027023	2	41	5	1	0	0	40972	119	110	14480	121500	17000	1448	536	320000	40000	119	0	0	0	0	0
45.123992	2	42	5	1	0	0	42068	120	110	14480	121500	16000	1448	536	320000	40000	120	0	0	0	0	0
46.063334	2	43	5	1	0	0	43008	120	110	14480	121500	16000	1448	536	320000	40000	120	0	0	0	0	0
