13.029533	2	4	5	1	0	0	3192	111	110	14480	116500	11000	1448	536	316000	40000	90	0	0	0	0	0
14.127078	2	5	5	1	0	0	4292	112	110	14480	121500	16000	1448	536	320000	40000	90	0	0	0	0	0
15.066894	2	6	5	1	0	0	5232	112	110	14480	121500	16000	1448	536	320000	40000	90	0	0	0	0	0
16.007487	2	7	5	1	0	0	6172	113	110	14480	121000	16000	1448	536	320000	40000	113	0	0	0	0	0
17.103446	2	8	5	1	0	0	7268	113	110	14480	121000	14000	1448	536	320000	40000	113	0	0	0	0	0
18.043982	2	9	5	1	0	0	8208	114	110	14480	121500	16000	1448	536	320000	40000	114	0	0	0	0	0
19.139666	2	10	5	1	0	0	9304	114	110	14480	121500	16000	1448	536	320000	40000	114	0	0	0	0	0
20.080346	2	11	5	1	0	0	10244	115	110	14480	121500	16000	1448	536	320000	40000	115	0	0	0	0	0
21.019685	2	12	5	1	0	0	11184	115	110	14480	121500	15000	1448	536	320000	40000	115	0	0	0	0	0
22.115433	2	13	5	1	0	0	12280	116	110	14480	121500	15000	1448	536	320000	40000	116	0	0	0	0	0
23.056043	2	14	5	1	0	0	13220	116	110	14480	121500	16000	1448	536	320000	40000	116	0	0	0	0	0
24.002110	2	15	5	1	0	8	14168	116	110	14480	121500	16000	1448	536	320000	40000	116	0	0	0	0	0
25.092431	2	16	5	1	0	0	15256	117	110	14480	121500	16000	1448	536	320000	40000	117	0	0	0	0	0
26.031799	2	17	5	1	0	0	16196	117	110	14480	121500	16000	1448	536	320000	40000	117	0	0	0	0	0
27.128596	2	18	5	1	0	0	17292	118	110	14480	121500	16000	1448	536	320000	40000	118	0	0	0	0	0
28.068204	2	19	5	1	0	0	18232	118	110	14480	121500	16000	1448	536	320000	40000	118	0	0	0	0	0
29.008682	2	20	5	1	0	0	19172	119	110	14480	121500	16000	1448	536	320000	40000	119	0	0	0	0	0
30.104670	2	21	5	1	0	0	20268	119	110	14480	121500	16000	1448	536	320000	40000	119	0	0	0	0	0
31.045118	2	22	5	1	0	0	21208	120	110	14480	122500	16000	1448	536	320000	40000	120	0	0	0	0	0
32.141909	2	23	5	1	0	0	22304	121	110	14480	121500	16000	1448	536	320000	40000	121	0	0	0	0	0
33.081430	2	24	5	1	0	0	23244	121	110	14480	121500	16000	1448	536	320000	40000	121	0	0	0	0	0
