20150223230108,10.1.1.1,38857,10.1.1.2,5001,3,0.0-1.0,1572864,12582912
20150223230109,10.1.1.1,38857,10.1.1.2,5001,3,1.0-2.0,3276800,26214400
20150223230110,10.1.1.1,38857,10.1.1.2,5001,3,2.0-3.0,4718592,37748736
20150223230111,10.1.1.1,38857,10.1.1.2,5001,3,3.0-4.0,4849664,38797312
20150223230112,10.1.1.1,38857,10.1.1.2,5001,3,4.0-5.0,4718592,37748736
20150223230113,10.1.1.1,38857,10.1.1.2,5001,3,5.0-6.0,4718592,37748736
20150223230114,10.1.1.1,38857,10.1.1.2,5001,3,6.0-7.0,4718592,37748736
20150223230115,10.1.1.1,38857,10.1.1.2,5001,3,7.0-8.0,4718592,37748736
20150223230116,10.1.1.1,38857,10.1.1.2,5001,3,8.0-9.0,4587520,36700160
20150223230117,10.1.1.1,38857,10.1.1.2,5001,3,9.0-10.0,4849664,38797312
20150223230117,10.1.1.1,38857,10.1.1.2,5001,3,0.0-10.1,42860544,34085679
