20150223225322,10.1.1.1,38854,10.1.1.2,5001,3,0.0-1.0,10747904,85983232
20150223225323,10.1.1.1,38854,10.1.1.2,5001,3,1.0-2.0,12451840,99614720
20150223225324,10.1.1.1,38854,10.1.1.2,5001,3,2.0-3.0,12451840,99614720
20150223225325,10.1.1.1,38854,10.1.1.2,5001,3,3.0-4.0,12451840,99614720
20150223225326,10.1.1.1,38854,10.1.1.2,5001,3,4.0-5.0,12451840,99614720
20150223225327,10.1.1.1,38854,10.1.1.2,5001,3,5.0-6.0,12582912,100663296
20150223225328,10.1.1.1,38854,10.1.1.2,5001,3,6.0-7.0,12320768,98566144
20150223225329,10.1.1.1,38854,10.1.1.2,5001,3,7.0-8.0,12451840,99614720
20150223225330,10.1.1.1,38854,10.1.1.2,5001,3,8.0-9.0,12320768,98566144
20150223225331,10.1.1.1,38854,10.1.1.2,5001,3,9.0-10.0,12451840,99614720
20150223225331,10.1.1.1,38854,10.1.1.2,5001,3,0.0-10.0,122814464,97911856
