20150415135741,10.10.5.2,37839,10.10.2.1,5001,3,0.0-1.0,13238272,105906176
20150415135742,10.10.5.2,37839,10.10.2.1,5001,3,1.0-2.0,12451840,99614720
20150415135743,10.10.5.2,37839,10.10.2.1,5001,3,2.0-3.0,12451840,99614720
20150415135744,10.10.5.2,37839,10.10.2.1,5001,3,3.0-4.0,12582912,100663296
20150415135745,10.10.5.2,37839,10.10.2.1,5001,3,4.0-5.0,12451840,99614720
20150415135746,10.10.5.2,37839,10.10.2.1,5001,3,5.0-6.0,12582912,100663296
20150415135747,10.10.5.2,37839,10.10.2.1,5001,3,6.0-7.0,12451840,99614720
20150415135748,10.10.5.2,37839,10.10.2.1,5001,3,7.0-8.0,12451840,99614720
20150415135749,10.10.5.2,37839,10.10.2.1,5001,3,8.0-9.0,12582912,100663296
20150415135750,10.10.5.2,37839,10.10.2.1,5001,3,9.0-10.0,12451840,99614720
20150415135750,10.10.5.2,37839,10.10.2.1,5001,3,0.0-10.0,125829120,100368984
