20150415135634,10.10.6.1,47572,10.10.9.2,5001,3,0.0-1.0,13238272,105906176
20150415135635,10.10.6.1,47572,10.10.9.2,5001,3,1.0-2.0,12451840,99614720
20150415135636,10.10.6.1,47572,10.10.9.2,5001,3,2.0-3.0,12451840,99614720
20150415135637,10.10.6.1,47572,10.10.9.2,5001,3,3.0-4.0,12582912,100663296
20150415135638,10.10.6.1,47572,10.10.9.2,5001,3,4.0-5.0,12451840,99614720
20150415135639,10.10.6.1,47572,10.10.9.2,5001,3,5.0-6.0,12582912,100663296
20150415135640,10.10.6.1,47572,10.10.9.2,5001,3,6.0-7.0,12451840,99614720
20150415135641,10.10.6.1,47572,10.10.9.2,5001,3,7.0-8.0,12582912,100663296
20150415135642,10.10.6.1,47572,10.10.9.2,5001,3,8.0-9.0,12451840,99614720
20150415135643,10.10.6.1,47572,10.10.9.2,5001,3,9.0-10.0,12582912,100663296
20150415135643,10.10.6.1,47572,10.10.9.2,5001,3,0.0-10.0,125960192,100456677
