20150413223223,10.10.10.1,41414,10.10.3.1,5001,3,0.0-1.0,13369344,106954752
20150413223224,10.10.10.1,41414,10.10.3.1,5001,3,1.0-2.0,12582912,100663296
20150413223225,10.10.10.1,41414,10.10.3.1,5001,3,2.0-3.0,12451840,99614720
20150413223226,10.10.10.1,41414,10.10.3.1,5001,3,3.0-4.0,12451840,99614720
20150413223227,10.10.10.1,41414,10.10.3.1,5001,3,4.0-5.0,12582912,100663296
20150413223228,10.10.10.1,41414,10.10.3.1,5001,3,5.0-6.0,12451840,99614720
20150413223229,10.10.10.1,41414,10.10.3.1,5001,3,6.0-7.0,12189696,97517568
20150413223230,10.10.10.1,41414,10.10.3.1,5001,3,7.0-8.0,12451840,99614720
20150413223231,10.10.10.1,41414,10.10.3.1,5001,3,8.0-9.0,12582912,100663296
20150413223232,10.10.10.1,41414,10.10.3.1,5001,3,9.0-10.0,12451840,99614720
20150413223232,10.10.10.1,41414,10.10.3.1,5001,3,0.0-10.0,125698048,100487895
