20150416224100,10.10.8.1,47083,10.10.2.2,5001,3,0.0-1.0,13369344,106954752
20150416224101,10.10.8.1,47083,10.10.2.2,5001,3,1.0-2.0,12582912,100663296
20150416224102,10.10.8.1,47083,10.10.2.2,5001,3,2.0-3.0,12189696,97517568
20150416224103,10.10.8.1,47083,10.10.2.2,5001,3,3.0-4.0,12451840,99614720
20150416224104,10.10.8.1,47083,10.10.2.2,5001,3,4.0-5.0,12582912,100663296
20150416224105,10.10.8.1,47083,10.10.2.2,5001,3,5.0-6.0,12451840,99614720
20150416224106,10.10.8.1,47083,10.10.2.2,5001,3,6.0-7.0,12582912,100663296
20150416224107,10.10.8.1,47083,10.10.2.2,5001,3,7.0-8.0,12058624,96468992
20150416224108,10.10.8.1,47083,10.10.2.2,5001,3,8.0-9.0,12582912,100663296
20150416224109,10.10.8.1,47083,10.10.2.2,5001,3,9.0-10.0,12451840,99614720
20150416224109,10.10.8.1,47083,10.10.2.2,5001,3,0.0-10.0,125435904,100203017
