20150415132908,10.10.13.1,38292,10.10.7.1,5001,3,0.0-1.0,13369344,106954752
20150415132909,10.10.13.1,38292,10.10.7.1,5001,3,1.0-2.0,12582912,100663296
20150415132910,10.10.13.1,38292,10.10.7.1,5001,3,2.0-3.0,12451840,99614720
20150415132911,10.10.13.1,38292,10.10.7.1,5001,3,3.0-4.0,12582912,100663296
20150415132912,10.10.13.1,38292,10.10.7.1,5001,3,4.0-5.0,12451840,99614720
20150415132913,10.10.13.1,38292,10.10.7.1,5001,3,5.0-6.0,12582912,100663296
20150415132914,10.10.13.1,38292,10.10.7.1,5001,3,6.0-7.0,12582912,100663296
20150415132915,10.10.13.1,38292,10.10.7.1,5001,3,7.0-8.0,12451840,99614720
20150415132916,10.10.13.1,38292,10.10.7.1,5001,3,8.0-9.0,12582912,100663296
20150415132917,10.10.13.1,38292,10.10.7.1,5001,3,9.0-10.0,12451840,99614720
20150415132917,10.10.13.1,38292,10.10.7.1,5001,3,0.0-10.0,126222336,100953882
