20150415132957,10.10.1.2,44081,10.10.3.2,5001,3,0.0-1.0,13238272,105906176
20150415132958,10.10.1.2,44081,10.10.3.2,5001,3,1.0-2.0,12976128,103809024
20150415132959,10.10.1.2,44081,10.10.3.2,5001,3,2.0-3.0,12582912,100663296
20150415133000,10.10.1.2,44081,10.10.3.2,5001,3,3.0-4.0,12451840,99614720
20150415133001,10.10.1.2,44081,10.10.3.2,5001,3,4.0-5.0,12582912,100663296
20150415133002,10.10.1.2,44081,10.10.3.2,5001,3,5.0-6.0,12451840,99614720
20150415133003,10.10.1.2,44081,10.10.3.2,5001,3,6.0-7.0,12582912,100663296
20150415133004,10.10.1.2,44081,10.10.3.2,5001,3,7.0-8.0,12451840,99614720
20150415133005,10.10.1.2,44081,10.10.3.2,5001,3,8.0-9.0,12451840,99614720
20150415133006,10.10.1.2,44081,10.10.3.2,5001,3,9.0-10.0,12582912,100663296
20150415133006,10.10.1.2,44081,10.10.3.2,5001,3,0.0-10.0,126484480,101145547
