20150416152753,10.1.2.1,56407,10.1.5.1,5001,3,0.0-1.0,524288,4194304
20150416152754,10.1.2.1,56407,10.1.5.1,5001,3,1.0-2.0,262144,2097152
20150416152755,10.1.2.1,56407,10.1.5.1,5001,3,2.0-3.0,262144,2097152
20150416152755,10.1.2.1,56407,10.1.5.1,5001,3,3.0-4.0,131072,1048576
20150416152758,10.1.2.1,56407,10.1.5.1,5001,3,4.0-5.0,393216,3145728
20150416152758,10.1.2.1,56407,10.1.5.1,5001,3,5.0-6.0,131072,1048576
20150416152759,10.1.2.1,56407,10.1.5.1,5001,3,6.0-7.0,262144,2097152
20150416152801,10.1.2.1,56407,10.1.5.1,5001,3,7.0-8.0,393216,3145728
20150416152801,10.1.2.1,56407,10.1.5.1,5001,3,8.0-9.0,131072,1048576
20150416152802,10.1.2.1,56407,10.1.5.1,5001,3,9.0-10.0,262144,2097152
20150416152802,10.1.2.1,56407,10.1.5.1,5001,3,0.0-10.4,2883584,2216695
