20150413215031,10.10.4.1,44921,10.10.11.2,5001,3,0.0-1.0,13369344,106954752
20150413215032,10.10.4.1,44921,10.10.11.2,5001,3,1.0-2.0,12451840,99614720
20150413215033,10.10.4.1,44921,10.10.11.2,5001,3,2.0-3.0,12845056,102760448
20150413215034,10.10.4.1,44921,10.10.11.2,5001,3,3.0-4.0,12582912,100663296
20150413215035,10.10.4.1,44921,10.10.11.2,5001,3,4.0-5.0,12451840,99614720
20150413215036,10.10.4.1,44921,10.10.11.2,5001,3,5.0-6.0,12582912,100663296
20150413215037,10.10.4.1,44921,10.10.11.2,5001,3,6.0-7.0,12451840,99614720
20150413215038,10.10.4.1,44921,10.10.11.2,5001,3,7.0-8.0,12582912,100663296
20150413215039,10.10.4.1,44921,10.10.11.2,5001,3,8.0-9.0,12451840,99614720
20150413215040,10.10.4.1,44921,10.10.11.2,5001,3,9.0-10.0,12582912,100663296
20150413215040,10.10.4.1,44921,10.10.11.2,5001,3,0.0-10.0,126484480,101088163
