20150413213732,10.10.1.2,39355,10.10.2.2,5001,3,0.0-1.0,13369344,106954752
20150413213733,10.10.1.2,39355,10.10.2.2,5001,3,1.0-2.0,12582912,100663296
20150413213734,10.10.1.2,39355,10.10.2.2,5001,3,2.0-3.0,12451840,99614720
20150413213735,10.10.1.2,39355,10.10.2.2,5001,3,3.0-4.0,12976128,103809024
20150413213736,10.10.1.2,39355,10.10.2.2,5001,3,4.0-5.0,12451840,99614720
20150413213737,10.10.1.2,39355,10.10.2.2,5001,3,5.0-6.0,12582912,100663296
20150413213738,10.10.1.2,39355,10.10.2.2,5001,3,6.0-7.0,12451840,99614720
20150413213739,10.10.1.2,39355,10.10.2.2,5001,3,7.0-8.0,12582912,100663296
20150413213740,10.10.1.2,39355,10.10.2.2,5001,3,8.0-9.0,12451840,99614720
20150413213741,10.10.1.2,39355,10.10.2.2,5001,3,9.0-10.0,12451840,99614720
20150413213741,10.10.1.2,39355,10.10.2.2,5001,3,0.0-10.0,126484480,101091355
