20150417145330,10.10.1.1,50250,10.10.1.2,5001,3,0.0-1.0,13238272,105906176
20150417145331,10.10.1.1,50250,10.10.1.2,5001,3,1.0-2.0,12713984,101711872
20150417145332,10.10.1.1,50250,10.10.1.2,5001,3,2.0-3.0,12451840,99614720
20150417145333,10.10.1.1,50250,10.10.1.2,5001,3,3.0-4.0,12976128,103809024
20150417145334,10.10.1.1,50250,10.10.1.2,5001,3,4.0-5.0,12451840,99614720
20150417145335,10.10.1.1,50250,10.10.1.2,5001,3,5.0-6.0,12582912,100663296
20150417145336,10.10.1.1,50250,10.10.1.2,5001,3,6.0-7.0,12451840,99614720
20150417145337,10.10.1.1,50250,10.10.1.2,5001,3,7.0-8.0,12451840,99614720
20150417145338,10.10.1.1,50250,10.10.1.2,5001,3,8.0-9.0,12582912,100663296
20150417145339,10.10.1.1,50250,10.10.1.2,5001,3,9.0-10.0,12451840,99614720
20150417145339,10.10.1.1,50250,10.10.1.2,5001,3,0.0-10.0,126484480,101118924
