Apr 15, 2015 23:42:51.741374000
Apr 15, 2015 23:42:51.741894000
Apr 15, 2015 23:42:51.742218000
Apr 15, 2015 23:42:51.742610000
Apr 15, 2015 23:42:51.742896000
Apr 15, 2015 23:42:51.743359000
Apr 15, 2015 23:42:51.743725000
Apr 15, 2015 23:42:51.744059000
Apr 15, 2015 23:42:51.744454000
Apr 15, 2015 23:42:51.744828000
Apr 15, 2015 23:42:51.745220000
Apr 15, 2015 23:42:51.745583000
Apr 15, 2015 23:42:51.745918000
Apr 15, 2015 23:42:51.746302000
Apr 15, 2015 23:42:51.746682000
Apr 15, 2015 23:42:51.747058000
Apr 15, 2015 23:42:51.747439000
Apr 15, 2015 23:42:51.747798000
Apr 15, 2015 23:42:51.748179000
Apr 15, 2015 23:42:51.748547000
Apr 15, 2015 23:42:51.748930000
Apr 15, 2015 23:42:51.749313000
Apr 15, 2015 23:42:51.749689000
Apr 15, 2015 23:42:51.750071000
Apr 15, 2015 23:42:51.750452000
Apr 15, 2015 23:42:51.750844000
Apr 15, 2015 23:42:51.751365000
Apr 15, 2015 23:42:51.751623000
Apr 15, 2015 23:42:51.751982000
Apr 15, 2015 23:42:51.752356000
Apr 15, 2015 23:42:51.752739000
Apr 15, 2015 23:42:51.753122000
Apr 15, 2015 23:42:51.753497000
Apr 15, 2015 23:42:51.753879000
Apr 15, 2015 23:42:51.754264000
Apr 15, 2015 23:42:51.754644000
Apr 15, 2015 23:42:51.755022000
Apr 15, 2015 23:42:51.755403000
Apr 15, 2015 23:42:51.755791000
Apr 15, 2015 23:42:51.756170000
Apr 15, 2015 23:42:51.756546000
Apr 15, 2015 23:42:51.756921000
Apr 15, 2015 23:42:51.757313000
Apr 15, 2015 23:42:51.757695000
Apr 15, 2015 23:42:51.758077000
Apr 15, 2015 23:42:51.758459000
Apr 15, 2015 23:42:51.758837000
Apr 15, 2015 23:42:51.759216000
Apr 15, 2015 23:42:51.759597000
Apr 15, 2015 23:42:51.759978000
Apr 15, 2015 23:42:51.760360000
Apr 15, 2015 23:42:51.760743000
Apr 15, 2015 23:42:51.761125000
Apr 15, 2015 23:42:51.761484000
Apr 15, 2015 23:42:51.761885000
Apr 15, 2015 23:42:51.762268000
Apr 15, 2015 23:42:51.762645000
Apr 15, 2015 23:42:51.763031000
Apr 15, 2015 23:42:51.763407000
Apr 15, 2015 23:42:51.763788000
Apr 15, 2015 23:42:51.764171000
Apr 15, 2015 23:42:51.764553000
Apr 15, 2015 23:42:51.764936000
Apr 15, 2015 23:42:51.765314000
Apr 15, 2015 23:42:51.765692000
Apr 15, 2015 23:42:51.766072000
Apr 15, 2015 23:42:51.766455000
Apr 15, 2015 23:42:51.766838000
Apr 15, 2015 23:42:51.767222000
Apr 15, 2015 23:42:51.767595000
Apr 15, 2015 23:42:51.767981000
Apr 15, 2015 23:42:51.768357000
Apr 15, 2015 23:42:51.768739000
Apr 15, 2015 23:42:51.769120000
Apr 15, 2015 23:42:51.769500000
Apr 15, 2015 23:42:51.769878000
Apr 15, 2015 23:42:51.770266000
Apr 15, 2015 23:42:51.770643000
Apr 15, 2015 23:42:51.771043000
Apr 15, 2015 23:42:51.771412000
Apr 15, 2015 23:42:51.771793000
