20150417235743,10.0.163.2,50351,10.0.163.1,5001,3,0.0-1.0,11010048,88080384
20150417235744,10.0.163.2,50351,10.0.163.1,5001,3,1.0-2.0,30539776,244318208
20150417235745,10.0.163.2,50351,10.0.163.1,5001,3,2.0-3.0,29097984,232783872
20150417235747,10.0.163.2,50351,10.0.163.1,5001,3,3.0-4.0,29622272,236978176
20150417235748,10.0.163.2,50351,10.0.163.1,5001,3,4.0-5.0,30146560,241172480
20150417235749,10.0.163.2,50351,10.0.163.1,5001,3,5.0-6.0,29622272,236978176
20150417235750,10.0.163.2,50351,10.0.163.1,5001,3,6.0-7.0,30277632,242221056
20150417235751,10.0.163.2,50351,10.0.163.1,5001,3,7.0-8.0,29360128,234881024
20150417235752,10.0.163.2,50351,10.0.163.1,5001,3,8.0-9.0,31719424,253755392
20150417235753,10.0.163.2,50351,10.0.163.1,5001,3,9.0-10.0,30146560,241172480
20150417235753,10.0.163.2,50351,10.0.163.1,5001,3,0.0-10.1,281673728,224208612
