10.076079	2	4	5	1	0	4	3856	103	111	7240	103500	4000	1448	536	312000	40000	84	0	0	0	0	0
11.097730	2	5	5	1	0	0	4876	112	111	7240	103500	3000	1448	536	312000	40000	91	0	0	0	0	0
12.119179	2	6	5	1	0	0	5896	113	111	7240	107500	11000	1448	536	316000	40000	90	0	0	0	0	0
13.027493	2	7	5	1	0	4	6808	114	111	7240	103500	3000	1448	536	312000	40000	114	0	0	0	0	0
14.095588	2	8	5	1	0	0	7876	114	111	7240	104000	4000	1448	536	316000	40000	114	0	0	0	0	0
15.039405	2	9	5	1	0	0	8816	115	111	7240	103500	3000	1448	536	312000	40000	90	0	0	0	0	0
16.068661	2	10	5	1	0	0	9848	116	111	7240	103500	3000	1448	536	312000	40000	90	0	0	0	0	0
17.134852	2	11	5	1	0	0	10912	117	111	7240	103500	3000	1448	536	312000	40000	117	0	0	0	0	0
18.003488	2	12	5	1	0	8	11784	118	111	7240	103500	3000	1448	536	312000	40000	118	0	0	0	0	0
19.018790	2	13	5	1	0	0	12796	119	111	7240	103500	4000	1448	536	312000	40000	119	0	0	0	0	0
20.085778	2	14	5	1	0	0	13864	119	111	7240	103500	3000	1448	536	312000	40000	119	0	0	0	0	0
21.036916	2	15	5	1	0	0	14816	120	111	7240	103500	3000	1448	536	312000	40000	120	0	0	0	0	0
22.090551	2	16	5	1	0	0	15868	120	111	7240	103500	3000	1448	536	312000	40000	120	0	0	0	0	0
23.011261	2	17	5	1	0	0	16788	121	111	7240	103500	3000	1448	536	312000	40000	90	0	0	0	0	0
24.063912	2	18	5	1	0	0	17844	122	111	7240	104000	4000	1448	536	316000	40000	122	0	0	0	0	0
25.029636	2	19	5	1	0	0	18808	123	111	7240	103500	3000	1448	536	312000	40000	123	0	0	0	0	0
26.139974	2	20	5	1	0	0	19920	124	111	7240	104000	4000	1448	536	316000	40000	124	0	0	0	0	0
27.078101	2	21	5	1	0	4	20856	124	111	7240	103500	3000	1448	536	312000	40000	90	0	0	0	0	0
28.068507	2	22	5	1	0	0	21848	125	111	7240	103500	3000	1448	536	312000	40000	125	0	0	0	0	0
29.003488	2	23	5	1	0	4	22784	126	111	7240	103500	3000	1448	536	312000	40000	99	0	0	0	0	0
30.108947	2	24	5	1	0	0	23888	127	111	7240	103500	3000	1448	536	312000	40000	127	0	0	0	0	0
31.117909	2	25	5	1	0	0	24896	127	111	7240	103500	3000	1448	536	312000	40000	127	0	0	0	0	0
32.126394	2	26	5	1	0	0	25904	128	111	7240	103500	3000	1448	536	312000	40000	128	0	0	0	0	0
33.036431	2	27	5	1	0	0	26816	129	111	7240	103500	3000	1448	536	312000	40000	129	0	0	0	0	0
34.173290	2	28	5	1	0	0	27952	130	111	7240	103500	3000	1448	536	312000	40000	130	0	0	0	0	0
35.006143	2	29	5	1	0	0	28784	130	111	7240	103500	3000	1448	536	312000	40000	130	0	0	0	0	0
36.064467	2	30	5	1	0	0	29844	131	111	7240	103500	3000	1448	536	312000	40000	94	0	0	0	0	0
