7.056320	2	4	5	1	0	0	3744	77	75	14480	83000	10000	1448	536	292000	40000	58	0	0	0	0	0
8.004599	2	5	5	1	0	4	4696	77	75	14480	83000	10000	1448	536	292000	40000	77	0	0	0	0	0
9.093184	2	6	5	1	0	0	5784	78	75	14480	84500	11000	1448	536	296000	40000	57	0	0	0	0	0
10.033317	2	7	5	1	0	0	6724	78	75	14480	83500	9000	1448	536	292000	40000	57	0	0	0	0	0
11.130098	2	8	5	1	0	0	7820	79	75	14480	83500	10000	1448	536	292000	40000	56	0	0	0	0	0
12.070131	2	9	5	1	0	0	8760	79	75	14480	83500	10000	1448	536	292000	40000	56	0	0	0	0	0
13.010230	2	10	5	1	0	0	9700	80	75	14480	84000	10000	1448	536	296000	40000	55	0	0	0	0	0
14.107134	2	11	5	1	0	0	10796	80	75	14480	83500	10000	1448	536	292000	40000	55	0	0	0	0	0
15.047146	2	12	5	1	0	0	11736	81	75	14480	90500	11000	1448	536	300000	40000	63	0	0	0	0	0
16.143995	2	13	5	1	0	0	12832	81	75	14480	92500	10000	1448	536	304000	40000	63	0	0	0	0	0
17.084150	2	14	5	1	0	0	13772	82	75	14480	92500	11000	1448	536	304000	40000	61	0	0	0	0	0
18.024027	2	15	5	1	0	0	14712	82	75	14480	92500	13000	1448	536	304000	40000	61	0	0	0	0	0
19.120949	2	16	5	1	0	0	15812	83	75	14480	94000	14000	1448	536	304000	40000	59	0	0	0	0	0
20.061044	2	17	5	1	0	0	16752	83	75	14480	94000	13000	1448	536	304000	40000	59	0	0	0	0	0
21.004598	2	18	5	1	0	4	17696	84	75	14480	93500	12000	1448	536	304000	40000	59	0	0	0	0	0
22.090904	2	19	5	1	0	44	18780	84	75	14480	90000	10000	1448	536	300000	40000	78	0	0	0	0	0
23.031355	2	20	5	1	0	44	19720	84	75	14480	90000	8000	1448	536	300000	40000	78	0	0	0	0	0
24.117827	2	21	5	1	0	0	20808	85	75	14480	94000	8000	1448	536	304000	40000	85	0	0	0	0	0
25.058033	2	22	5	1	0	0	21748	85	75	14480	94500	8000	1448	536	304000	40000	85	0	0	0	0	0
26.004601	2	23	5	1	0	44	22696	86	75	14480	97000	7000	1448	536	308000	40000	74	0	0	0	0	0
