20150416134446,10.10.8.1,41534,10.10.10.1,5001,3,0.0-1.0,13369344,106954752
20150416134447,10.10.8.1,41534,10.10.10.1,5001,3,1.0-2.0,12189696,97517568
20150416134448,10.10.8.1,41534,10.10.10.1,5001,3,2.0-3.0,12582912,100663296
20150416134449,10.10.8.1,41534,10.10.10.1,5001,3,3.0-4.0,12582912,100663296
20150416134450,10.10.8.1,41534,10.10.10.1,5001,3,4.0-5.0,12451840,99614720
20150416134451,10.10.8.1,41534,10.10.10.1,5001,3,5.0-6.0,12451840,99614720
20150416134452,10.10.8.1,41534,10.10.10.1,5001,3,6.0-7.0,12582912,100663296
20150416134453,10.10.8.1,41534,10.10.10.1,5001,3,7.0-8.0,12058624,96468992
20150416134454,10.10.8.1,41534,10.10.10.1,5001,3,8.0-9.0,12976128,103809024
20150416134455,10.10.8.1,41534,10.10.10.1,5001,3,9.0-10.0,12058624,96468992
20150416134455,10.10.8.1,41534,10.10.10.1,5001,3,0.0-10.0,125435904,100325006
