20150416134554,10.10.8.1,43535,10.10.10.2,5001,3,0.0-1.0,13238272,105906176
20150416134555,10.10.8.1,43535,10.10.10.2,5001,3,1.0-2.0,12582912,100663296
20150416134556,10.10.8.1,43535,10.10.10.2,5001,3,2.0-3.0,12451840,99614720
20150416134557,10.10.8.1,43535,10.10.10.2,5001,3,3.0-4.0,12451840,99614720
20150416134558,10.10.8.1,43535,10.10.10.2,5001,3,4.0-5.0,12189696,97517568
20150416134559,10.10.8.1,43535,10.10.10.2,5001,3,5.0-6.0,12582912,100663296
20150416134600,10.10.8.1,43535,10.10.10.2,5001,3,6.0-7.0,12451840,99614720
20150416134601,10.10.8.1,43535,10.10.10.2,5001,3,7.0-8.0,12582912,100663296
20150416134602,10.10.8.1,43535,10.10.10.2,5001,3,8.0-9.0,12451840,99614720
20150416134603,10.10.8.1,43535,10.10.10.2,5001,3,9.0-10.0,12582912,100663296
20150416134603,10.10.8.1,43535,10.10.10.2,5001,3,0.0-10.0,125698048,100392910
