20150416133347,10.10.1.2,50753,10.10.5.2,5001,3,0.0-1.0,13238272,105906176
20150416133348,10.10.1.2,50753,10.10.5.2,5001,3,1.0-2.0,12582912,100663296
20150416133349,10.10.1.2,50753,10.10.5.2,5001,3,2.0-3.0,12189696,97517568
20150416133350,10.10.1.2,50753,10.10.5.2,5001,3,3.0-4.0,12451840,99614720
20150416133351,10.10.1.2,50753,10.10.5.2,5001,3,4.0-5.0,12582912,100663296
20150416133352,10.10.1.2,50753,10.10.5.2,5001,3,5.0-6.0,12582912,100663296
20150416133353,10.10.1.2,50753,10.10.5.2,5001,3,6.0-7.0,12189696,97517568
20150416133354,10.10.1.2,50753,10.10.5.2,5001,3,7.0-8.0,12451840,99614720
20150416133355,10.10.1.2,50753,10.10.5.2,5001,3,8.0-9.0,12582912,100663296
20150416133356,10.10.1.2,50753,10.10.5.2,5001,3,9.0-10.0,12189696,97517568
20150416133356,10.10.1.2,50753,10.10.5.2,5001,3,0.0-10.0,125173760,100128094
