20150414191102,10.10.1.2,34583,10.10.4.1,5001,3,0.0-1.0,13369344,106954752
20150414191103,10.10.1.2,34583,10.10.4.1,5001,3,1.0-2.0,12582912,100663296
20150414191104,10.10.1.2,34583,10.10.4.1,5001,3,2.0-3.0,12713984,101711872
20150414191105,10.10.1.2,34583,10.10.4.1,5001,3,3.0-4.0,12713984,101711872
20150414191106,10.10.1.2,34583,10.10.4.1,5001,3,4.0-5.0,12451840,99614720
20150414191107,10.10.1.2,34583,10.10.4.1,5001,3,5.0-6.0,12451840,99614720
20150414191108,10.10.1.2,34583,10.10.4.1,5001,3,6.0-7.0,12582912,100663296
20150414191109,10.10.1.2,34583,10.10.4.1,5001,3,7.0-8.0,12451840,99614720
20150414191110,10.10.1.2,34583,10.10.4.1,5001,3,8.0-9.0,12582912,100663296
20150414191111,10.10.1.2,34583,10.10.4.1,5001,3,9.0-10.0,12451840,99614720
20150414191111,10.10.1.2,34583,10.10.4.1,5001,3,0.0-10.0,126484480,101118035
