Apr 17, 2015 22:36:22.207015000
Apr 17, 2015 22:36:22.207365000
Apr 17, 2015 22:36:22.207375000
Apr 17, 2015 22:36:22.207382000
Apr 17, 2015 22:36:22.220386000
Apr 17, 2015 22:36:22.220396000
Apr 17, 2015 22:36:22.234179000
Apr 17, 2015 22:36:22.234191000
Apr 17, 2015 22:36:22.247893000
Apr 17, 2015 22:36:22.247904000
Apr 17, 2015 22:36:22.261588000
Apr 17, 2015 22:36:22.261599000
Apr 17, 2015 22:36:22.275381000
Apr 17, 2015 22:36:22.275393000
Apr 17, 2015 22:36:22.289108000
Apr 17, 2015 22:36:22.289119000
Apr 17, 2015 22:36:22.302790000
Apr 17, 2015 22:36:22.302801000
Apr 17, 2015 22:36:22.316569000
Apr 17, 2015 22:36:22.316581000
Apr 17, 2015 22:36:22.330289000
Apr 17, 2015 22:36:22.330300000
Apr 17, 2015 22:36:22.344085000
Apr 17, 2015 22:36:22.344096000
Apr 17, 2015 22:36:22.357733000
Apr 17, 2015 22:36:22.357744000
Apr 17, 2015 22:36:22.371534000
Apr 17, 2015 22:36:22.371545000
Apr 17, 2015 22:36:22.385293000
Apr 17, 2015 22:36:22.385304000
Apr 17, 2015 22:36:22.399028000
Apr 17, 2015 22:36:22.399040000
Apr 17, 2015 22:36:22.412731000
Apr 17, 2015 22:36:22.412742000
Apr 17, 2015 22:36:22.426458000
Apr 17, 2015 22:36:22.426469000
Apr 17, 2015 22:36:22.440227000
Apr 17, 2015 22:36:22.440238000
Apr 17, 2015 22:36:22.453904000
Apr 17, 2015 22:36:22.453915000
Apr 17, 2015 22:36:22.467696000
Apr 17, 2015 22:36:22.467707000
Apr 17, 2015 22:36:22.481388000
Apr 17, 2015 22:36:22.481398000
Apr 17, 2015 22:36:22.495139000
Apr 17, 2015 22:36:22.495150000
Apr 17, 2015 22:36:22.508856000
Apr 17, 2015 22:36:22.508867000
Apr 17, 2015 22:36:22.522605000
Apr 17, 2015 22:36:22.522616000
Apr 17, 2015 22:36:22.536326000
Apr 17, 2015 22:36:22.536337000
Apr 17, 2015 22:36:22.550107000
Apr 17, 2015 22:36:22.550118000
Apr 17, 2015 22:36:22.563840000
Apr 17, 2015 22:36:22.563851000
Apr 17, 2015 22:36:22.577502000
Apr 17, 2015 22:36:22.577513000
Apr 17, 2015 22:36:22.591295000
Apr 17, 2015 22:36:22.591306000
Apr 17, 2015 22:36:22.604986000
Apr 17, 2015 22:36:22.604996000
Apr 17, 2015 22:36:22.618735000
Apr 17, 2015 22:36:22.618746000
Apr 17, 2015 22:36:22.632429000
Apr 17, 2015 22:36:22.632440000
Apr 17, 2015 22:36:22.646182000
Apr 17, 2015 22:36:22.646193000
Apr 17, 2015 22:36:22.659903000
Apr 17, 2015 22:36:22.659914000
