Apr 17, 2015 16:38:18.963133000
Apr 17, 2015 16:38:18.963164000
Apr 17, 2015 16:38:18.963583000
Apr 17, 2015 16:38:18.970747000
Apr 17, 2015 16:38:18.978367000
Apr 17, 2015 16:38:18.986035000
Apr 17, 2015 16:38:18.993663000
Apr 17, 2015 16:38:19.001422000
Apr 17, 2015 16:38:19.008985000
Apr 17, 2015 16:38:19.016680000
Apr 17, 2015 16:38:19.024235000
Apr 17, 2015 16:38:19.031912000
Apr 17, 2015 16:38:19.039577000
Apr 17, 2015 16:38:19.047227000
Apr 17, 2015 16:38:19.054694000
Apr 17, 2015 16:38:19.062363000
Apr 17, 2015 16:38:19.070033000
Apr 17, 2015 16:38:19.077675000
Apr 17, 2015 16:38:19.085148000
Apr 17, 2015 16:38:19.092846000
Apr 17, 2015 16:38:19.100555000
Apr 17, 2015 16:38:19.108198000
Apr 17, 2015 16:38:19.115910000
Apr 17, 2015 16:38:19.123537000
Apr 17, 2015 16:38:19.131153000
Apr 17, 2015 16:38:19.138791000
Apr 17, 2015 16:38:19.146371000
Apr 17, 2015 16:38:19.153990000
Apr 17, 2015 16:38:19.161655000
Apr 17, 2015 16:38:19.169260000
Apr 17, 2015 16:38:19.176899000
Apr 17, 2015 16:38:19.184483000
Apr 17, 2015 16:38:19.192126000
Apr 17, 2015 16:38:19.199759000
Apr 17, 2015 16:38:19.207381000
Apr 17, 2015 16:38:19.215048000
Apr 17, 2015 16:38:19.222588000
Apr 17, 2015 16:38:19.230312000
Apr 17, 2015 16:38:19.237922000
Apr 17, 2015 16:38:19.245597000
Apr 17, 2015 16:38:19.253239000
Apr 17, 2015 16:38:19.260849000
Apr 17, 2015 16:38:19.268413000
Apr 17, 2015 16:38:19.276108000
Apr 17, 2015 16:38:19.283702000
Apr 17, 2015 16:38:19.291355000
Apr 17, 2015 16:38:19.298979000
Apr 17, 2015 16:38:19.306621000
Apr 17, 2015 16:38:19.314236000
Apr 17, 2015 16:38:19.321822000
Apr 17, 2015 16:38:19.329475000
Apr 17, 2015 16:38:19.337150000
Apr 17, 2015 16:38:19.344696000
Apr 17, 2015 16:38:19.352373000
Apr 17, 2015 16:38:19.359995000
Apr 17, 2015 16:38:19.367647000
Apr 17, 2015 16:38:19.375391000
Apr 17, 2015 16:38:19.382859000
Apr 17, 2015 16:38:19.390490000
Apr 17, 2015 16:38:19.398081000
Apr 17, 2015 16:38:19.405705000
Apr 17, 2015 16:38:19.413330000
Apr 17, 2015 16:38:19.421010000
Apr 17, 2015 16:38:19.428613000
Apr 17, 2015 16:38:19.436235000
Apr 17, 2015 16:38:19.443945000
Apr 17, 2015 16:38:19.451506000
Apr 17, 2015 16:38:19.459135000
Apr 17, 2015 16:38:19.466738000
Apr 17, 2015 16:38:19.474425000
Apr 17, 2015 16:38:19.481981000
Apr 17, 2015 16:38:19.489593000
Apr 17, 2015 16:38:19.497231000
Apr 17, 2015 16:38:19.504905000
Apr 17, 2015 16:38:19.512500000
Apr 17, 2015 16:38:19.520061000
Apr 17, 2015 16:38:19.527693000
Apr 17, 2015 16:38:19.535366000
Apr 17, 2015 16:38:19.542987000
Apr 17, 2015 16:38:19.550621000
Apr 17, 2015 16:38:19.558244000
Apr 17, 2015 16:38:19.565866000
Apr 17, 2015 16:38:19.573522000
Apr 17, 2015 16:38:19.581145000
Apr 17, 2015 16:38:19.588790000
Apr 17, 2015 16:38:19.596422000
Apr 17, 2015 16:38:19.604013000
Apr 17, 2015 16:38:19.611653000
Apr 17, 2015 16:38:19.619257000
Apr 17, 2015 16:38:19.626991000
Apr 17, 2015 16:38:19.634549000
Apr 17, 2015 16:38:19.642183000
Apr 17, 2015 16:38:19.649792000
Apr 17, 2015 16:38:19.657504000
Apr 17, 2015 16:38:19.665039000
Apr 17, 2015 16:38:19.672639000
Apr 17, 2015 16:38:19.680263000
Apr 17, 2015 16:38:19.687943000
Apr 17, 2015 16:38:19.695524000
Apr 17, 2015 16:38:19.703160000
Apr 17, 2015 16:38:19.710801000
Apr 17, 2015 16:38:19.718718000
Apr 17, 2015 16:38:19.726052000
Apr 17, 2015 16:38:19.733683000
Apr 17, 2015 16:38:19.741299000
Apr 17, 2015 16:38:19.748961000
Apr 17, 2015 16:38:19.758336000
Apr 17, 2015 16:38:24.772083000
Apr 17, 2015 16:38:24.772929000
