20150416204448,10.10.1.1,33602,10.10.1.2,5001,3,0.0-1.0,13107200,104857600
20150416204449,10.10.1.1,33602,10.10.1.2,5001,3,1.0-2.0,12845056,102760448
20150416204450,10.10.1.1,33602,10.10.1.2,5001,3,2.0-3.0,12451840,99614720
20150416204451,10.10.1.1,33602,10.10.1.2,5001,3,3.0-4.0,12582912,100663296
20150416204452,10.10.1.1,33602,10.10.1.2,5001,3,4.0-5.0,12451840,99614720
20150416204453,10.10.1.1,33602,10.10.1.2,5001,3,5.0-6.0,12582912,100663296
20150416204454,10.10.1.1,33602,10.10.1.2,5001,3,6.0-7.0,12451840,99614720
20150416204455,10.10.1.1,33602,10.10.1.2,5001,3,7.0-8.0,12582912,100663296
20150416204456,10.10.1.1,33602,10.10.1.2,5001,3,8.0-9.0,12451840,99614720
20150416204457,10.10.1.1,33602,10.10.1.2,5001,3,9.0-10.0,12451840,99614720
20150416204457,10.10.1.1,33602,10.10.1.2,5001,3,0.0-10.0,126091264,100568399
