20150415192026,10.10.1.1,38365,10.10.1.2,5001,3,0.0-1.0,13238272,105906176
20150415192027,10.10.1.1,38365,10.10.1.2,5001,3,1.0-2.0,12582912,100663296
20150415192028,10.10.1.1,38365,10.10.1.2,5001,3,2.0-3.0,12582912,100663296
20150415192029,10.10.1.1,38365,10.10.1.2,5001,3,3.0-4.0,12451840,99614720
20150415192030,10.10.1.1,38365,10.10.1.2,5001,3,4.0-5.0,12451840,99614720
20150415192031,10.10.1.1,38365,10.10.1.2,5001,3,5.0-6.0,12582912,100663296
20150415192032,10.10.1.1,38365,10.10.1.2,5001,3,6.0-7.0,12451840,99614720
20150415192033,10.10.1.1,38365,10.10.1.2,5001,3,7.0-8.0,12582912,100663296
20150415192034,10.10.1.1,38365,10.10.1.2,5001,3,8.0-9.0,12189696,97517568
20150415192035,10.10.1.1,38365,10.10.1.2,5001,3,9.0-10.0,12582912,100663296
20150415192035,10.10.1.1,38365,10.10.1.2,5001,3,0.0-10.0,125829120,100570549
