Apr 16, 2015 21:52:49.383179000
Apr 16, 2015 21:52:49.383209000
Apr 16, 2015 21:52:49.383683000
Apr 16, 2015 21:52:49.390857000
Apr 16, 2015 21:52:49.398539000
Apr 16, 2015 21:52:49.406137000
Apr 16, 2015 21:52:49.413815000
Apr 16, 2015 21:52:49.421388000
Apr 16, 2015 21:52:49.429055000
Apr 16, 2015 21:52:49.436684000
Apr 16, 2015 21:52:49.444368000
Apr 16, 2015 21:52:49.451942000
Apr 16, 2015 21:52:49.459645000
Apr 16, 2015 21:52:49.467227000
Apr 16, 2015 21:52:49.474861000
Apr 16, 2015 21:52:49.482501000
Apr 16, 2015 21:52:49.490086000
Apr 16, 2015 21:52:49.497769000
Apr 16, 2015 21:52:49.505394000
Apr 16, 2015 21:52:49.513002000
Apr 16, 2015 21:52:49.520620000
Apr 16, 2015 21:52:49.528276000
Apr 16, 2015 21:52:49.535891000
Apr 16, 2015 21:52:49.543493000
Apr 16, 2015 21:52:49.551123000
Apr 16, 2015 21:52:49.558779000
Apr 16, 2015 21:52:49.566411000
Apr 16, 2015 21:52:49.574012000
Apr 16, 2015 21:52:49.581638000
Apr 16, 2015 21:52:49.589302000
Apr 16, 2015 21:52:49.596922000
Apr 16, 2015 21:52:49.604543000
Apr 16, 2015 21:52:49.612223000
Apr 16, 2015 21:52:49.619817000
Apr 16, 2015 21:52:49.627412000
Apr 16, 2015 21:52:49.635100000
Apr 16, 2015 21:52:49.642666000
Apr 16, 2015 21:52:49.650346000
Apr 16, 2015 21:52:49.658003000
Apr 16, 2015 21:52:49.665584000
Apr 16, 2015 21:52:49.673196000
Apr 16, 2015 21:52:49.680812000
Apr 16, 2015 21:52:49.688482000
Apr 16, 2015 21:52:49.696102000
Apr 16, 2015 21:52:49.703742000
Apr 16, 2015 21:52:49.711402000
Apr 16, 2015 21:52:49.718979000
Apr 16, 2015 21:52:49.726579000
Apr 16, 2015 21:52:49.734269000
Apr 16, 2015 21:52:49.741873000
Apr 16, 2015 21:52:49.749466000
Apr 16, 2015 21:52:49.757202000
Apr 16, 2015 21:52:49.764773000
Apr 16, 2015 21:52:49.772466000
Apr 16, 2015 21:52:49.779988000
Apr 16, 2015 21:52:49.787668000
Apr 16, 2015 21:52:49.795248000
Apr 16, 2015 21:52:49.802925000
Apr 16, 2015 21:52:49.810556000
Apr 16, 2015 21:52:49.818134000
Apr 16, 2015 21:52:49.825748000
Apr 16, 2015 21:52:49.833513000
Apr 16, 2015 21:52:49.841051000
Apr 16, 2015 21:52:49.848671000
Apr 16, 2015 21:52:49.856320000
Apr 16, 2015 21:52:49.863936000
Apr 16, 2015 21:52:49.871553000
Apr 16, 2015 21:52:49.879156000
Apr 16, 2015 21:52:49.886841000
Apr 16, 2015 21:52:49.894459000
Apr 16, 2015 21:52:49.902074000
Apr 16, 2015 21:52:49.909723000
Apr 16, 2015 21:52:49.917358000
Apr 16, 2015 21:52:49.924965000
Apr 16, 2015 21:52:49.932566000
Apr 16, 2015 21:52:49.940180000
Apr 16, 2015 21:52:49.947856000
Apr 16, 2015 21:52:49.955490000
Apr 16, 2015 21:52:49.963161000
Apr 16, 2015 21:52:49.970717000
Apr 16, 2015 21:52:49.978332000
Apr 16, 2015 21:52:49.986059000
Apr 16, 2015 21:52:49.993626000
Apr 16, 2015 21:52:50.001244000
Apr 16, 2015 21:52:50.008934000
Apr 16, 2015 21:52:50.016523000
Apr 16, 2015 21:52:50.024088000
Apr 16, 2015 21:52:50.031744000
Apr 16, 2015 21:52:50.039382000
Apr 16, 2015 21:52:50.047034000
Apr 16, 2015 21:52:50.054637000
Apr 16, 2015 21:52:50.062318000
Apr 16, 2015 21:52:50.069918000
Apr 16, 2015 21:52:50.077510000
Apr 16, 2015 21:52:50.085198000
Apr 16, 2015 21:52:50.092755000
Apr 16, 2015 21:52:50.100380000
Apr 16, 2015 21:52:50.108015000
Apr 16, 2015 21:52:50.115642000
Apr 16, 2015 21:52:50.123195000
Apr 16, 2015 21:52:50.130965000
Apr 16, 2015 21:52:50.138517000
Apr 16, 2015 21:52:50.146148000
Apr 16, 2015 21:52:50.153782000
Apr 16, 2015 21:52:50.161455000
Apr 16, 2015 21:52:50.169049000
Apr 16, 2015 21:52:50.173396000
Apr 16, 2015 21:52:55.176857000
Apr 16, 2015 21:52:55.177253000
